old_spec	old_req_name	scen_idx	scen_hash	scen_title	routing	verified_by
usecase-test-coverage	TicketEmailUsecase Create Tests	5	0a1324b3	Create when repository returns error	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Update Tests	0	955605ea	Update with valid data	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Update Tests	1	18b51ecc	Update with non-existent ID	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Update Tests	2	2c1927b7	Update with wrong userID (ownership check)	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Update Tests	3	22c7fb94	Update triggers journey status upsert	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Helper Tests	0	60bdc60b	buildNewTicketEmail constructs entity from parsed data	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Helper Tests	1	a5004d76	determineJourneyStatus with valid mapping	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Helper Tests	2	c766d26e	determineJourneyStatus with no mapping (default)	FOLLOW_PARENT	
usecase-test-coverage	ArtistImageSyncUsecase SyncArtistImage Tests	0	9d5bfb51	Sync with valid MBID	FOLLOW_PARENT	
usecase-test-coverage	ArtistImageSyncUsecase SyncArtistImage Tests	1	27d8da8a	Sync with empty MBID	FOLLOW_PARENT	
usecase-test-coverage	ArtistImageSyncUsecase SyncArtistImage Tests	2	f4f8d4fe	Sync when image resolver returns NotFound	FOLLOW_PARENT	
usecase-test-coverage	ArtistImageSyncUsecase SyncArtistImage Tests	3	37a4b9df	Sync when logo fetch fails	FOLLOW_PARENT	
usecase-test-coverage	ArtistImageSyncUsecase SyncArtistImage Tests	4	20eeaf1b	Sync when artist repository returns error	FOLLOW_PARENT	
usecase-test-coverage	Adapter mapper test coverage	0	a6295d25	Concert mapper tested	FOLLOW_PARENT	
usecase-test-coverage	Adapter mapper test coverage	1	4bb1c928	Follow mapper tested	FOLLOW_PARENT	
usecase-test-coverage	Adapter mapper test coverage	2	a9ad4068	Ticket mapper tested	FOLLOW_PARENT	
usecase-test-coverage	Adapter mapper test coverage	3	aea72087	TicketEmail mapper tested	FOLLOW_PARENT	
usecase-test-coverage	Adapter mapper test coverage	4	7689bed1	TicketJourney mapper tested	FOLLOW_PARENT	
usecase-test-coverage	Messaging layer test coverage	0	3b52bec5	CloudEvents message construction tested	FOLLOW_PARENT	
usecase-test-coverage	Messaging layer test coverage	1	8b071b56	Publisher fallback to GoChannel tested	FOLLOW_PARENT	
usecase-test-coverage	Messaging layer test coverage	2	85cf3723	Subscriber durable name generation tested	FOLLOW_PARENT	
usecase-test-coverage	User event consumer test coverage	0	d199adc1	User created event handled	FOLLOW_PARENT	
usecase-test-coverage	User event consumer test coverage	1	da14cb7d	Malformed event payload rejected	FOLLOW_PARENT	
usecase-test-coverage	Package utility test coverage	0	bf084d66	Haversine distance calculation tested	FOLLOW_PARENT	
usecase-test-coverage	Package utility test coverage	1	b6d7fbc0	API error mapping tested	FOLLOW_PARENT	
user-account-sync	User Account Provisioning on Signup	0	294b2881	Successful signup provisioning from tutorial	FOLLOW_PARENT	
user-account-sync	User Account Provisioning on Signup	1	aa59df29	Successful provisioning from Login link	FOLLOW_PARENT	
user-account-sync	User Account Provisioning on Signup	2	53612a78	Duplicate Create call returns the existing user idempotently	FOLLOW_PARENT	
user-account-sync	User Account Provisioning on Signup	3	d978da39	Cached userID is reused on subsequent boots	FOLLOW_PARENT	
user-account-sync	User Account Provisioning on Signup	4	a0cc499d	Cached userID is cleared on sign-out	FOLLOW_PARENT	
user-auth	Sign Up / Sign In	0	8beee373	Initiate Login from Landing Page	FOLLOW_PARENT	
user-auth	Sign Up / Sign In	1	b13b780e	Initiate Registration from Tutorial Step 6	FOLLOW_PARENT	
user-auth	Sign Up / Sign In	2	43a0505d	Handle Login Callback	FOLLOW_PARENT	
user-auth	Sign Up / Sign In	3	1713e382	Handle Registration Callback from Tutorial	FOLLOW_PARENT	
user-auth	Sign Up / Sign In	4	b32bcd85	Registration Callback API Failure	FOLLOW_PARENT	
user-auth	Sign Up / Sign In	5	4ac0e4c9	Registration Callback Duplicate User	FOLLOW_PARENT	
user-auth	Session Restoration on App Cold Start	0	487a480a	Reopen after access token expiry with valid refresh token	FOLLOW_PARENT	
user-auth	Session Restoration on App Cold Start	1	5d9a5517	Reopen after refresh token has expired	FOLLOW_PARENT	
user-auth	Session Restoration on App Cold Start	2	5d2346f2	Reopen within access token validity	FOLLOW_PARENT	
user-auth	Server-Side Session Monitoring Disabled	0	0591027c	Session monitoring is off regardless of environment	FOLLOW_PARENT	
user-home	User Home Area Data Model	0	cbc6cb48	Home message in Proto definition	FOLLOW_PARENT	
user-home	User Home Area Data Model	1	31059a07	Home field on User message	FOLLOW_PARENT	
user-home	User Home Area Data Model	2	49d42e7b	Home field in database	FOLLOW_PARENT	
user-home	User Home Area Data Model	3	9b450098	Home field in Go entity	FOLLOW_PARENT	
user-home	User Home Area Data Model	4	17d4fc33	Centroid populated at write time	FOLLOW_PARENT	
user-home	User Home Area Data Model	5	b7ea9c4e	Code system contract for level_2	FOLLOW_PARENT	
user-home	Create User with Home	0	03d74235	Create user with home provided	FOLLOW_PARENT	
user-home	Create User with Home	1	b62bbee0	Create user without home	FOLLOW_PARENT	
user-home	Update Home RPC	0	ebfabce9	Set home area	FOLLOW_PARENT	
user-home	Update Home RPC	1	757e3449	Invalid code values	FOLLOW_PARENT	
user-home	Update Home RPC	2	f665ebd3	Unauthenticated request	FOLLOW_PARENT	
user-home	Update Home RPC	3	ac376697	user_id does not match authenticated user	FOLLOW_PARENT	
user-home	Update Home RPC	4	f9ea4abf	Missing user_id	FOLLOW_PARENT	
user-home	Home included in User retrieval	0	006d5d4c	Get returns home	FOLLOW_PARENT	
user-home	Home included in User retrieval	1	819dc696	Get returns nil home	FOLLOW_PARENT	
user-home	Home included in User retrieval	2	f2f59a6c	Get rejects mismatched user_id	FOLLOW_PARENT	
user-home	Frontend home area persistence via RPC	0	08071aeb	Onboarding home area selection persisted at account creation	FOLLOW_PARENT	
user-home	Frontend home area persistence via RPC	1	0282f1e0	Settings home area change triggers UpdateHome RPC	FOLLOW_PARENT	
user-home	Frontend home area persistence via RPC	2	58ff45b0	Dashboard reads home from the user store	FOLLOW_PARENT	
user-home	Frontend home area persistence via RPC	3	935c816c	Settings reads home from the user store	FOLLOW_PARENT	
user-home	Frontend home area persistence via RPC	4	30a9343d	Guest home sourced from store-backed localStorage	FOLLOW_PARENT	
user-home	Frontend home area persistence via RPC	5	5c779cfa	Dashboard reloads data after authenticated home change	FOLLOW_PARENT	
user-home	Unified Home Area Selector Component	0	79b15401	Step 1 displays quick-select cities and regions	FOLLOW_PARENT	
user-home	Unified Home Area Selector Component	1	c433aed7	Quick-select city confirms immediately	FOLLOW_PARENT	
user-home	Unified Home Area Selector Component	2	e9bdf0cc	Region tap transitions to Step 2	FOLLOW_PARENT	
user-home	Unified Home Area Selector Component	3	1f4f7cfe	Prefecture selection in Step 2 confirms	FOLLOW_PARENT	
user-home	Unified Home Area Selector Component	4	6f9cd753	Caller owns persistence — authenticated home save	FOLLOW_PARENT	
user-home	Unified Home Area Selector Component	5	bcefe042	Caller owns persistence — guest home save	FOLLOW_PARENT	
user-home	Unified Home Area Selector Component	6	65fe74d9	Caller owns persistence — session-only override	FOLLOW_PARENT	
user-home	Unified Home Area Selector Component	7	1cdf0878	Current selection highlight via bindable prop	FOLLOW_PARENT	
user-home	Home area i18n namespace	0	09c30687	i18n key structure	FOLLOW_PARENT	
user-home	Home area i18n namespace	1	2cebbd17	Description copy explains what HOME STAGE displays and asks for residence	FOLLOW_PARENT	
user-language-preference	User Preferred Language Field on User Entity	0	8f816fb4	Preferred language present	FOLLOW_PARENT	
user-language-preference	User Preferred Language Field on User Entity	1	a6a57249	Preferred language unset (legacy or new row before backfill)	FOLLOW_PARENT	
user-language-preference	Create RPC Captures Preferred Language at Signup	0	8207e9cc	Successful Create persists the supplied language	FOLLOW_PARENT	
user-language-preference	Create RPC Captures Preferred Language at Signup	1	a0223987	Create accepts absent preferred_language for old clients	FOLLOW_PARENT	
user-language-preference	Create RPC Captures Preferred Language at Signup	2	dce6693a	Create rejects malformed preferred_language	FOLLOW_PARENT	
user-language-preference	Create RPC Captures Preferred Language at Signup	3	6fa0b678	Idempotent Create does NOT overwrite existing language	FOLLOW_PARENT	
user-language-preference	Create RPC Captures Preferred Language at Signup	4	ccb0a626	Create retry surfaces non-NotFound errors truthfully	FOLLOW_PARENT	
user-language-preference	Create RPC Captures Preferred Language at Signup	5	469080b3	Create retry treats NotFound as the email-collision case	FOLLOW_PARENT	
user-language-preference	UpdatePreferredLanguage RPC	0	36db0518	Successful language update	FOLLOW_PARENT	
user-language-preference	UpdatePreferredLanguage RPC	1	f43b54a9	Cross-user update is rejected	FOLLOW_PARENT	
user-language-preference	UpdatePreferredLanguage RPC	2	101d5d9d	Malformed language code is rejected	FOLLOW_PARENT	
user-language-preference	UpdatePreferredLanguage RPC	3	b13127bf	Unknown user is rejected	FOLLOW_PARENT	
user-language-preference	UpdatePreferredLanguage RPC	4	69c1034a	Unauthenticated request is rejected	FOLLOW_PARENT	
user-language-preference	"DB Column Semantics — NULL Means ""Not Yet Set by Client"""	0	1a65365d	New row from Create carries the client-supplied language	FOLLOW_PARENT	
user-language-preference	"DB Column Semantics — NULL Means ""Not Yet Set by Client"""	1	83283a65	New row from Create without language is NULL	FOLLOW_PARENT	
user-language-preference	"DB Column Semantics — NULL Means ""Not Yet Set by Client"""	2	6bada209	Legacy rows are NULL until backfilled	FOLLOW_PARENT	
user-language-preference	"DB Column Semantics — NULL Means ""Not Yet Set by Client"""	3	d00886e1	Column comment documents the semantics	FOLLOW_PARENT	
user-language-preference	Repository NULL-Safe Reads on Nullable users Columns	0	06ede076	Scan succeeds when a nullable column is NULL	FOLLOW_PARENT	
user-language-preference	Repository NULL-Safe Reads on Nullable users Columns	1	e5ea110e	Scan preserves the value when the nullable column has a value	FOLLOW_PARENT	
user-language-preference	Repository NULL-Safe Reads on Nullable users Columns	2	41570c1f	Write boundary helper round-trips empty string as SQL NULL	FOLLOW_PARENT	
user-language-preference	Repository NULL-Safe Reads on Nullable users Columns	3	e2a9cff3	Coverage extends to every currently-nullable users column	FOLLOW_PARENT	
user-language-preference	Guest Language as Observable Store State	0	0333e1d4	Guest language exposed as observable	FOLLOW_PARENT	
user-language-preference	Guest Language as Observable Store State	1	0e92c2dc	Unified resolution across auth states	FOLLOW_PARENT	
user-language-preference	UserStore Handles NULL Server Preferred Language	0	4ae180d5	NULL preferred_language surfaced and backfilled	FOLLOW_PARENT	
user-profile-hydration	User profile hydration at app startup	0	94892597	Authenticated page load or reload	FOLLOW_PARENT	
user-profile-hydration	User profile hydration at app startup	1	6f5cfaa2	Unauthenticated or guest startup	FOLLOW_PARENT	
user-profile-hydration	User profile hydration after auth callback	0	e4fbb5e1	Sign-in via auth callback	FOLLOW_PARENT	
user-profile-hydration	User profile hydration after auth callback	1	b4060f08	Sign-up via auth callback	FOLLOW_PARENT	
user-profile-hydration	Idempotent profile loading	0	e68f8295	Profile already loaded	FOLLOW_PARENT	
user-profile-hydration	Idempotent profile loading	1	a7c73af3	Profile not yet loaded	FOLLOW_PARENT	
user-profile-hydration	Graceful degradation on hydration failure	0	d6bbb527	Backend unreachable during startup hydration	FOLLOW_PARENT	
user-profile-hydration	Write-through on user mutation	0	e02a320b	Home area updated	FOLLOW_PARENT	
user-profile-hydration	Write-through on user mutation	1	dd53bb00	Preferred language updated	FOLLOW_PARENT	
user-profile-hydration	Apply Preferred Language to i18n After Hydration	0	03191ad5	Preferred language present in hydrated profile	FOLLOW_PARENT	
user-profile-hydration	Apply Preferred Language to i18n After Hydration	1	4b1819ad	Brief locale flicker on slow networks is acceptable	FOLLOW_PARENT	
user-profile-hydration	Backfill Preferred Language When Missing	0	6acf4c36	Hydrated profile has no preferred language	FOLLOW_PARENT	
user-profile-hydration	Backfill Preferred Language When Missing	1	207660c4	Backfill RPC failure is non-fatal	FOLLOW_PARENT	
user-profile-hydration	Remove Legacy localStorage Language Key After Authenticated Session Begins	0	46b8cd1a	Cleanup runs after authenticated session begins	FOLLOW_PARENT	
user-profile-hydration	Remove Legacy localStorage Language Key After Authenticated Session Begins	1	89b9b757	Cleanup is idempotent	FOLLOW_PARENT	
user-profile-hydration	Profile cleared on sign-out	0	40ed045b	User signs out	FOLLOW_PARENT	
venue-name-cache	Venue lookup by listed name before Places API call	0	79ccef9d	Venue found by listed name — API call skipped	FOLLOW_PARENT	
venue-name-cache	Venue lookup by listed name before Places API call	1	d5309cbc	Venue not found by listed name — resolution continues	FOLLOW_PARENT	
venue-name-cache	Venue lookup by listed name before Places API call	2	97d107f6	Listed name match is case-sensitive and exact	FOLLOW_PARENT	
venue-name-cache	Unique index on venue listed name and admin area	0	405d26ba	Duplicate listed name and admin area rejected	FOLLOW_PARENT	
venue-name-cache	Unique index on venue listed name and admin area	1	59c570f1	Same listed name with different admin area allowed	FOLLOW_PARENT	
venue-name-localization	Venue Name Display Respects User's Preferred Language	0	103b104e	Japanese user sees listed_venue_name when available	FOLLOW_PARENT	
venue-name-localization	Venue Name Display Respects User's Preferred Language	1	7c122dd3	Japanese user falls back to venue.name when listed_venue_name is absent	FOLLOW_PARENT	
venue-name-localization	Venue Name Display Respects User's Preferred Language	2	2dfd8ea3	English user sees venue.name when available	FOLLOW_PARENT	
venue-name-localization	Venue Name Display Respects User's Preferred Language	3	5505e571	English user falls back to listed_venue_name when venue.name is absent	FOLLOW_PARENT	
venue-name-localization	Venue Name Display Respects User's Preferred Language	4	55dc2ecc	Language parameter is injected into the mapper	FOLLOW_PARENT	
venue-normalization	Venue Resolution During Concert Creation	0	bf1d6ed4	Venue found by listed name in DB — API skipped	FOLLOW_PARENT	
venue-normalization	Venue Resolution During Concert Creation	1	1493bdbe	Venue found by listed name in batch-local cache — API skipped	FOLLOW_PARENT	
venue-normalization	Venue Resolution During Concert Creation	2	9344f9ef	Venue not in DB — Places API called	FOLLOW_PARENT	
venue-normalization	Venue Resolution During Concert Creation	3	8dd4ef30	Successful venue resolution via Places API	FOLLOW_PARENT	
